Culture_ID,Plant_ID,Subspecies,55_12,69_12,55_810,69_810,188,190,191
48656,1074506,None,177.91,,2.67,0.435,,1.02608348315,0.182550512487
48656,1074507,None,203.51,,3.17,0.484,,0.923683880126,0.187978906444
48656,1074508,None,205.63,,3.96,0.644,,1.02313262626,0.210386761938
48656,1074509,None,167.29,,2.79,0.477,,1.10654741935,0.185114317784
48656,1074510,None,73.37,,2.82,0.404,,0.829494113475,0.0608599831057
48656,1074511,None,88.47,,2.75,0.389,,0.811415454545,0.0717859252636
48656,1074512,None,168.81,,3.39,0.572,,1.08418563422,0.183021376912
48656,1074513,None,127.52,,2.6,0.451,,1.13148538462,0.144287016246
48656,1074515,None,124.48,,2.46,0.404,,1.03914642276,0.129352946706
48656,1074516,None,179.43,,2.73,0.427,,0.960972564103,0.172427307177
48656,1074517,None,190.36,,2.67,0.494,,1.24705726592,0.23738982114
48656,1074518,None,164.74,,2.84,0.483,,1.09757422535,0.180814377885
48656,1074519,None,163.23,,3.24,0.477,,0.869092222222,0.141861923433
48656,1074520,None,227.45,,2.99,0.468,,0.962087391304,0.218826777152
48656,1074521,None,185.20,,3.27,0.52,,0.987084067278,0.18280796926
48656,1074522,None,179.74,,5.31,0.818,,0.937359642185,0.168481022086
48656,1074524,None,85.90,,2.7,0.443,,1.03761074074,0.0891307626296
48656,1074525,None,120.37,,3.32,0.492,,0.878797710843,0.105780880454
48656,1074526,None,50.62,,2.56,0.364,,0.818745,0.0414448719
48656,1074527,None,119.37,,2.56,0.408,,0.99062,0.1182503094
48656,1074528,None,263.26,,2.29,0.37,,1.01259052402,0.266574581353
48656,1074529,None,211.55,,2.57,0.388,,0.906597626459,0.191790727877
48656,1074530,None,226.28,,2.18,0.323,,0.878521376147,0.198791816994
48656,1074531,None,246.90,,2.2,0.377,,1.11050636364,0.274184021182
48656,1074532,None,10.84,,1.63,0.219,,0.740428282209,0.00802624257914
48656,1074533,None,2.09,,1.56,0.245,,0.967382820513,0.00202183009487
48656,1074534,None,3.88,,1.18,0.174,,0.871446271186,0.0033812115322
48656,1074535,None,31.40,,3.23,0.524,,1.01916102167,0.0320016560805
48656,1074537,None,5.97,,1.97,0.302,,0.929864923858,0.00555129359543
48656,1074538,None,0.64,,.58,0.071,,0.621007931034,0.000397445075862
48656,1074540,None,5.51,,1.52,0.219,,0.837659473684,0.0046155037
48656,1074541,None,27.12,,2.91,0.566,,1.34188718213,0.0363919803794
48656,1074542,None,24.71,,2.30,0.369,,1.00121782609,0.0247400924826
48656,1074543,None,21.08,,2.07,0.306,,0.875130869565,0.0184477587304
48656,1074544,None,24.05,,2.50,0.374,,0.89287,0.0214735235
48656,1074545,None,27.4,,2.23,0.38,,1.10090587444,0.0301648209596
48656,1074547,None,1.35,,1.03,0.132,,0.678423398058,0.000915871587379
48656,1074549,None,16.16,,2.19,0.314,,0.830659954338,0.0134234648621
48656,1074552,None,0.65,,0.60,0.102,,1.09687,0.0007129655
48656,1074553,None,14.48,,2.53,0.413,,1.02928106719,0.014903989853
48656,1074554,None,12.52,,1.76,0.292,,1.05596090909,0.0132206305818
48656,1074555,None,2.24,,1.67,0.363,,1.57052269461,0.00351797083593
48656,1074556,None,53.64,,2.66,0.391,,0.86679481203,0.0464948737173
48656,1074557,None,99.72,,3.29,0.423,,0.682584285714,0.0680673049714
48656,1074558,None,138.36,,3.02,0.438,,0.847201125828,0.11721874777
48656,1074559,None,127.05,,3.33,0.413,,0.63711024024,0.0809448560225
48656,1074565,None,137.32,,2.32,0.329,,0.814973448276,0.111912153917
48656,1074566,None,134.78,,2.14,0.304,,0.817430747664,0.11017331617
48656,1074567,None,87.28,,2.1,0.271,,0.687346190476,0.0599915755048
